"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"102822-NODE/10313364485","","Carrefour Policier","","5.437055","-4.020353","","","0","","","0","",""
"102822-NODE/10313578790","","A l'Ecole","","5.42415","-4.012882","","","0","","","0","",""
"102822-NODE/10313578791","","Boulangerie","","5.439621","-4.014305","","","0","","","0","",""
"102822-NODE/10313578792","","Bangui","","5.448939","-4.013744","","","0","","","0","",""
"102822-NODE/10313578793","","Carrefour Colombe","","5.444969","-4.014494","","","0","","","0","",""
"102822-NODE/10313578794","","Carrefour Colombe","","5.444822","-4.014406","","","0","","","0","",""
"102822-NODE/10313578795","","Carrefour Mosquée","","5.442734","-4.014248","","","0","","","0","",""
"102822-NODE/10313578796","","Chibrou","","5.441234","-4.014363","","","0","","","0","",""
"102822-NODE/10313578797","","Chibrou","","5.441053","-4.014224","","","0","","","0","",""
"102822-NODE/10313578798","","Au palmier","","5.436996","-4.012522","","","0","","","0","",""
"102822-NODE/10313578799","","Au palmier","","5.436886","-4.012425","","","0","","","0","",""
"102822-NODE/10314533512","","A la Boutique","","5.429511","-4.010675","","","0","","","0","",""
"102822-NODE/10314533513","","Carrefour Beoumi","","5.428001","-4.006903","","","0","","","0","",""
"102822-NODE/10314533514","","Carrefour Beoumi","","5.428047","-4.006943","","","0","","","0","",""
"102822-NODE/10314533515","","Carrefour à Droite","","5.428335","-4.006908","","","0","","","0","",""
"102822-NODE/10314533516","","Carrefour à Droite","","5.428394","-4.006962","","","0","","","0","",""
"102822-NODE/10314533517","","Carrefour à Gauche","","5.428591","-4.006917","","","0","","","0","",""
"102822-NODE/10314533518","","Carrefour à Gauche","","5.428645","-4.006973","","","0","","","0","",""
"102822-NODE/10314533519","","Carrefour Eglise","","5.429529","-4.006955","","","0","","","0","",""
"102822-NODE/10314533520","","Carrefour Deux Boutiques Collé","","5.429603","-4.007382","","","0","","","0","",""
"102822-NODE/10314533521","","Petit Carrefour","","5.429578","-4.007893","","","0","","","0","",""
"102822-NODE/10314533522","","Carrefour Séraphin","","5.429498","-4.008688","","","0","","","0","",""
"102822-NODE/10314533523","","2e Boutique","","5.429522","-4.009288","","","0","","","0","",""
"102822-NODE/10314533524","","Carrefour Agbekoi","","5.429454","-4.010114","","","0","","","0","",""
"102822-NODE/10314533525","","Au tournant/ Carrefour Chefferie","","5.42947","-4.011235","","","0","","","0","",""
"102822-NODE/10314533526","","Au tournant/ Carrefour Chefferie","","5.429439","-4.011288","","","0","","","0","",""
"102822-NODE/10314533527","","A l'Ecole","","5.423918","-4.012909","","","0","","","0","",""
"102822-NODE/10314834887","","Mahikari","","5.389931","-3.992427","","","0","","","0","",""
"102822-NODE/10314834888","","Mosquée Aghien","","5.382888","-3.993298","","","0","","","0","",""
"102822-NODE/10314834889","","Carrefour la Vie","","5.349199","-4.002257","","","0","","","0","",""
"102822-NODE/10314834892","","Mosquée Aghien","","5.38288","-3.993463","","","0","","","0","",""
"102822-NODE/10314834893","","Opera","","5.385499","-3.993148","","","0","","","0","",""
"102822-NODE/10314834894","","Ancienne Ambassade de Chine","","5.391883","-3.992182","","","0","","","0","",""
"102822-NODE/10314834896","","Carrefour Batim","","5.408238","-3.992231","","","0","","","0","",""
"102822-NODE/10314834897","","Victor Lobad","","5.411552","-3.994361","","","0","","","0","",""
"102822-NODE/10314834898","","Victor Lobad","","5.411643","-3.994575","","","0","","","0","",""
"102822-NODE/10314834899","","Carrefour Hôpital","","5.412525","-3.994724","","","0","","","0","",""
"102822-NODE/10314834900","","Gare Carrefour Angré","","5.414122","-3.995309","","","0","","","0","",""
"102822-NODE/10314834902","","Gare Carrefour Angré","","5.414083","-3.995423","","","0","","","0","",""
"102822-NODE/10316599907","","Station","","5.363041","-3.959415","","","0","","","0","",""
"102822-NODE/10316599908","","Samer","","5.366314","-3.960539","","","0","","","0","",""
"102822-NODE/10316647710","","Fatima","","5.370451","-3.961764","","","0","","","0","",""
"102822-NODE/10316647711","","Groupe Scolaire Divine Grâce","","5.371506","-3.9612","","","0","","","0","",""
"102822-NODE/10316647712","","Cabine Bleue","","5.372906","-3.960406","","","0","","","0","",""
"102822-NODE/10316647713","","Barrière 1","","5.374092","-3.9625","","","0","","","0","",""
"102822-NODE/10316647714","","Barrière 4","","5.375629","-3.962965","","","0","","","0","",""
"102822-NODE/10316647715","","Barrière 5","","5.376103","-3.96309","","","0","","","0","",""
"102822-NODE/10316647716","","Rosiers 1er Programme","","5.376568","-3.963217","","","0","","","0","",""
"102822-NODE/10316647717","","Rond-point Commissariat 35è Art.","","5.377131","-3.9634","","","0","","","0","",""
"102822-NODE/10316647718","","Commissariat 35è Art.","","5.37769","-3.963568","","","0","","","0","",""
"102822-NODE/10316647719","","Pharmacie Val de Grace","","5.380354","-3.967402","","","0","","","0","",""
"102822-NODE/10316647720","","Groupe Scolaire St Marc","","5.38322","-3.972349","","","0","","","0","",""
"102822-NODE/10316647721","","KFC 8eme tranche","","5.38954","-3.975367","","","0","","","0","",""
"102822-NODE/10316647722","","Soleil 3","","5.391025","-3.975795","","","0","","","0","",""
"102822-NODE/10316684112","","Sgbci","","5.387496","-3.974669","","","0","","","0","",""
"102822-NODE/10316684113","","Immeuble Cgk","","5.383359","-3.973574","","","0","","","0","",""
"102822-NODE/10316684114","","Carrefour Figuier","","5.378886","-3.966786","","","0","","","0","",""
"102822-NODE/10316684115","","Programme 3","","5.379471","-3.964","","","0","","","0","",""
"102822-NODE/10316684116","","Rosiers 1er Programme","","5.376592","-3.96312","","","0","","","0","",""
"102822-NODE/10316684117","","Barrière 1","","5.374147","-3.962403","","","0","","","0","",""
"102822-NODE/10316684118","","Kanafrik","","5.372403","-3.962339","","","0","","","0","",""
"102822-NODE/10316684119","","Vitalia","","5.371172","-3.962986","","","0","","","0","",""
"102822-NODE/10316684120","","Samer","","5.366374","-3.960516","","","0","","","0","",""
"102822-NODE/10316826926","","Cité du Bonheur","","5.367565","-3.962872","","","0","","","0","",""
"102822-NODE/10316826927","","Pharmacie Saint-Paul","","5.367624","-3.963538","","","0","","","0","",""
"102822-NODE/10316826928","","Cours des Comptes","","5.368616","-3.964089","","","0","","","0","",""
"102822-NODE/10316826929","","Carrefour Sacré Coeur","","5.371574","-3.96488","","","0","","","0","",""
"102822-NODE/10316826930","","Walebo 2","","5.372245","-3.965074","","","0","","","0","",""
"102822-NODE/10316826931","","Walebo","","5.373177","-3.965344","","","0","","","0","",""
"102822-NODE/10316826932","","Rond-Point Ado","","5.376269","-3.966414","","","0","","","0","",""
"102822-NODE/10316826933","","Depot Carrefour","","5.377392","-3.968397","","","0","","","0","",""
"102822-NODE/10316826934","","Shish","","5.378409","-3.970236","","","0","","","0","",""
"102822-NODE/10316826935","","Mary's","","5.379005","-3.971338","","","0","","","0","",""
"102822-NODE/10316826936","","Rond-Point Cnps","","5.380321","-3.973246","","","0","","","0","",""
"102822-NODE/10316826937","","Cnps","","5.386711","-3.974578","","","0","","","0","",""
"102822-NODE/10316826938","","Sainte Monique","","5.399838","-4.001354","","","0","","","0","",""
"102822-NODE/10316919736","","Samer","","5.366312","-3.960414","","","0","","","0","",""
"102822-NODE/10316919737","","Star 11","","5.393564","-3.973891","","","0","","","0","",""
"102822-NODE/10316919738","","Carrefour Michel Yakice / Bon Prix","","5.394984","-3.97103","","","0","","","0","",""
"102822-NODE/10316919739","","Cocotiers","","5.395526","-3.970379","","","0","","","0","",""
"102822-NODE/10316919740","","Programme 6","","5.396737","-3.968965","","","0","","","0","",""
"102822-NODE/10316919741","","Pharmacie Marie Esther","","5.398806","-3.966487","","","0","","","0","",""
"102822-NODE/10316919742","","Pont Neuf","","5.399303","-3.965887","","","0","","","0","",""
"102822-NODE/10316919743","","CHU Angré","","5.400056","-3.957637","","","0","","","0","",""
"102822-NODE/10316919744","","Vieux Ali","","5.395385","-3.956928","","","0","","","0","",""
"102822-NODE/10316919745","","Golgotha","","5.392797","-3.955845","","","0","","","0","",""
"102822-NODE/10316919746","","Carrefour Berre","","5.391688","-3.955092","","","0","","","0","",""
"102822-NODE/10316919747","","Kimi","","5.388409","-3.954947","","","0","","","0","",""
"102822-NODE/10316919748","","Rond-point Saint Viateur","","5.382667","-3.956718","","","0","","","0","",""
"102822-NODE/10316919749","","Rond-point Programme 4","","5.37846","-3.959108","","","0","","","0","",""
"102822-NODE/10316919750","","Pharmacie Marie Esther","","5.376166","-3.960311","","","0","","","0","",""
"102822-NODE/10316919751","","Carrefour Guiraud","","5.371497","-3.957656","","","0","","","0","",""
"102822-NODE/10316919752","","Carrefour Marché","","5.36889","-3.959064","","","0","","","0","",""
"102822-NODE/10316919753","","Paris Baguette","","5.36742","-3.959863","","","0","","","0","",""
"102822-NODE/10334345063","","Terminus Marché Cocovico","","5.400627","-3.979694","","","0","","","0","",""
"102822-NODE/10334345066","","Sgbci","","5.403086","-3.98029","","","0","","","0","",""
"102822-NODE/10334345067","","Star 10","","5.401359","-3.982788","","","0","","","0","",""
"102822-NODE/10334345068","","Inssa","","5.400692","-3.982874","","","0","","","0","",""
"102822-NODE/10345409257","","Pharmacie Marthe Robin","","5.374681","-3.955955","","","0","","","0","",""
"102822-NODE/10345409258","","Cabine Jaune","","5.374115","-3.956265","","","0","","","0","",""
"102822-NODE/10345409259","","Sous l'Arbre","","5.364161","-3.961574","","","0","","","0","",""
"102822-NODE/10345772746","","Paris Baguette","","5.367571","-3.959859","","","0","","","0","",""
"102822-NODE/10345772747","","Carrefour Marché","","5.368918","-3.959139","","","0","","","0","",""
"102822-NODE/10345772748","","Pharmacie du bonheur","","5.369563","-3.958782","","","0","","","0","",""
"102822-NODE/10345772750","","Cabine Jaune","","5.374153","-3.956323","","","0","","","0","",""
"102822-NODE/10345772751","","Pharmacie Marthe Robin","","5.374712","-3.956014","","","0","","","0","",""
"102822-NODE/10345772752","","Enica","","5.379074","-3.953162","","","0","","","0","",""
"102822-NODE/10537141260","","Pharmacie Saint Viateur Palmeraie","","5.385709","-3.955279","","","0","","","0","",""
"102822-NODE/10537141261","","2ème barrière Programme 4","","5.380784","-3.957844","","","0","","","0","",""
"102822-NODE/10537141262","","Rond-point Commissariat 35è Art.","","5.377012","-3.96309","","","0","","","0","",""
"102822-NODE/10537141263","","Barrière 5","","5.376118","-3.962995","","","0","","","0","",""
"102822-NODE/10537141264","","Cabine Bleue","","5.372994","-3.96029","","","0","","","0","",""
"102822-NODE/10537278237","","Carrefour Marché","","5.373272","-3.96092","","","0","","","0","",""
"102822-NODE/10537278239","","Pharmacie Marie Esther","","5.376192","-3.960369","","","0","","","0","",""
"102822-NODE/10537278240","","Rond-point Programme 4","","5.378091","-3.959415","","","0","","","0","",""
"102822-NODE/10537278241","","1ère barrière Programme 4","","5.379092","-3.958894","","","0","","","0","",""
"102822-NODE/10537278242","","2ème barrière Programme 4","","5.381098","-3.95783","","","0","","","0","",""
"102822-NODE/10537278243","","Rond-point Saint Viateur","","5.383117","-3.956854","","","0","","","0","",""
"102822-NODE/10537278244","","Pharmacie Saint Viateur Palmeraie","","5.385784","-3.955448","","","0","","","0","",""
"102822-NODE/10537534149","","Marché Cocovico","","5.400817","-3.980491","","","0","","","0","",""
"102822-NODE/10537534150","","Carrefour Cocovico","","5.398027","-3.979941","","","0","","","0","",""
"102822-NODE/10537534152","","Ancien Carrefour Marché","","5.403593","-3.983346","","","0","","","0","",""
"102822-NODE/10537534153","","Ancien Carrefour Marché","","5.40352","-3.98328","","","0","","","0","",""
"102822-NODE/10537534154","","Terminus 81/82","","5.404037","-3.985235","","","0","","","0","",""
"102822-NODE/10537894022","","Petro Ivoire Angré","","5.40459","-3.992257","","","0","","","0","",""
"102822-NODE/10537894023","","Star 9","","5.410151","-3.99373","","","0","","","0","",""
"102822-NODE/10537894025","","Carrefour Batim","","5.408425","-3.992409","","","0","","","0","",""
"102822-NODE/10537894026","","Star 9","","5.410147","-3.993918","","","0","","","0","",""
"102822-NODE/10537894027","","Carrefour Hôpital","","5.412683","-3.994939","","","0","","","0","",""
"102822-NODE/10537894028","","Terrain d'Aboboté","","5.413678","-3.997452","","","0","","","0","",""
"102822-NODE/10537894029","","Terrain d'Aboboté","","5.413392","-3.99791","","","0","","","0","",""
"102822-NODE/10537894030","","Eglise Catholique Saint Augustin","","5.413814","-4.003584","","","0","","","0","",""
"102822-NODE/10537894031","","Eglise Catholique Saint Augustin","","5.413846","-4.00383","","","0","","","0","",""
"102822-NODE/10538268136","","Sgbci","","5.403102","-3.9801","","","0","","","0","",""
"102822-NODE/10538268137","","Lycee Moderne d'Angré","","5.40984","-3.980001","","","0","","","0","",""
"102822-NODE/10538268138","","Carrefour Château","","5.412207","-3.981564","","","0","","","0","",""
"102822-NODE/10538289698","","Hamed Ouattara","","5.366642","-3.963492","","","0","","","0","",""
"102822-NODE/10538297824","","Lycee Moderne d'Angré","","5.409833","-3.979819","","","0","","","0","",""
"102822-NODE/10538297825","","Cité Arc-en-ciel","","5.40307","-3.977948","","","0","","","0","",""
"102822-NODE/10538297826","","Pharmacie Belle vue d’angré","","5.40042","-3.971204","","","0","","","0","",""
"102822-NODE/10538297827","","Bon Prix Angré","","5.394246","-3.970869","","","0","","","0","",""
"102822-NODE/10538297828","","Elite 2","","5.391448","-3.970146","","","0","","","0","",""
"102822-NODE/10538297829","","Pharmacie Mont Carmel","","5.385816","-3.968719","","","0","","","0","",""
"102822-NODE/10538297830","","Carrefour Belle Côte","","5.383127","-3.968122","","","0","","","0","",""
"102822-NODE/10538297831","","Rond-point Commissariat 35è Art.","","5.376887","-3.963216","","","0","","","0","",""
"102822-NODE/10538307161","","Rue de Banques","","5.403331","-3.978581","","","0","","","0","",""
"102822-NODE/10540006515","","Rond-point Commissariat 35è Art.","","5.377113","-3.963152","","","0","","","0","",""
"102822-NODE/10540006516","","Golgotha","","5.392814","-3.956111","","","0","","","0","",""
"102822-NODE/10540006517","","Vieux Ali","","5.395634","-3.957093","","","0","","","0","",""
"102822-NODE/10540006518","","Pharmacie Val D'Oise","","5.397681","-3.956775","","","0","","","0","",""
"102822-NODE/10540066972","","Carrefour Mosquée","","5.400427","-3.958864","","","0","","","0","",""
"102822-NODE/10540066973","","Dady Shekina","","5.401243","-3.960249","","","0","","","0","",""
"102822-NODE/10540066974","","Rond-point Saint Viateur","","5.382959","-3.956257","","","0","","","0","",""
"102822-NODE/10540066975","","Collège Saint-Viateur d'Abidjan","","5.381711","-3.954884","","","0","","","0","",""
"102822-NODE/10540066976","","La Communauté","","5.38055","-3.954065","","","0","","","0","",""
"102822-NODE/10540066977","","Carrefour Complexe","","5.376813","-3.95482","","","0","","","0","",""
"102822-NODE/10540113050","","Centre Hospitalier Palmeraie","","5.363386","-3.962736","","","0","","","0","",""
"102822-NODE/10540113051","","Pharmacie Saint Moise","","5.377774","-3.969079","","","0","","","0","",""
"102822-NODE/10540113052","","Charwarma +","","5.40247","-3.978456","","","0","","","0","",""
"102822-NODE/10540116943","","Centre Hospitalier Palmeraie","","5.363345","-3.962606","","","0","","","0","",""
"102822-NODE/10540200048","","Carrefour Morgue","","5.40034","-3.95909","","","0","","","0","",""
"102822-NODE/10540200049","","Caféier 8","","5.39949","-3.970561","","","0","","","0","",""
"102822-NODE/10540200050","","Nouvelle Station Petro Ivoire","","5.404235","-3.987706","","","0","","","0","",""
"102822-NODE/10540351827","","Port de Pêche","","5.287119","-4.008356","","","0","","","0","",""
"102822-NODE/10540351828","","Copharmed","","5.285506","-4.008304","","","0","","","0","",""
"102822-NODE/10540351829","","Sir","","5.257491","-3.987063","","","0","","","0","",""
"102822-NODE/10540351830","","Carrefour Ecole Selmer","","5.257547","-3.969787","","","0","","","0","",""
"102822-NODE/10540351831","","Pharmacie Saint Ambroise","","5.25748","-3.968232","","","0","","","0","",""
"102822-NODE/10540351832","","Terrain","","5.257251","-3.967239","","","0","","","0","",""
"102822-NODE/10540351833","","Panneau","","5.257099","-3.966711","","","0","","","0","",""
"102822-NODE/10540411650","","Château","","5.338171","-4.003807","","","0","","","0","",""
"102822-NODE/10540411651","","Sainte Marie","","5.345715","-4.002646","","","0","","","0","",""
"102822-NODE/10540411652","","Immeuble Carbone","","5.347086","-4.002744","","","0","","","0","",""
"102822-NODE/10540411653","","A l'arrêt","","5.351431","-4.00219","","","0","","","0","",""
"102822-NODE/10540746391","","Marché Port-Bouët","","5.258071","-3.962953","","","0","","","0","",""
"102822-NODE/10540746392","","Carrefour Ecole","","5.260025","-3.962515","","","0","","","0","",""
"102822-NODE/10540746393","","Station Vinko","","5.256766","-3.973436","","","0","","","0","",""
"102822-NODE/10540746394","","Terre rouge","","5.257314","-3.979198","","","0","","","0","",""
"102822-NODE/10540746395","","Pharmacie Vridi","","5.258164","-3.981881","","","0","","","0","",""
"102822-NODE/10540746396","","CIE Vridi","","5.257632","-3.985299","","","0","","","0","",""
"102822-NODE/10540746397","","Sir","","5.257007","-3.989032","","","0","","","0","",""
"102822-NODE/10540746398","","Gestoci","","5.259253","-3.998002","","","0","","","0","",""
"102822-NODE/10540746399","","Port de Pêche","","5.287034","-4.008562","","","0","","","0","",""
"102822-NODE/10541226939","","Terminus Marché de Port-Bouët","","5.256673","-3.965224","","","0","","","0","",""
"102822-NODE/10541226940","","Panneau","","5.257032","-3.966719","","","0","","","0","",""
"102822-NODE/10541226941","","Terrain","","5.257171","-3.967269","","","0","","","0","",""
"102822-NODE/10541226942","","Pharmacie Saint Ambroise","","5.257402","-3.96826","","","0","","","0","",""
"102822-NODE/10541226943","","Carrefour Ecole Selmer","","5.257443","-3.9698","","","0","","","0","",""
"102822-NODE/10541226944","","Pharmacie Vridi","","5.258517","-3.981767","","","0","","","0","",""
"102822-NODE/10541226945","","Carrefour Ecole","","5.260484","-3.982032","","","0","","","0","",""
"102822-NODE/10541226946","","Carrefour Jardin","","5.261504","-3.982202","","","0","","","0","",""
"102822-NODE/10541226947","","Hôpital municipal de Vridi","","5.264324","-3.984835","","","0","","","0","",""
"102822-NODE/10541226948","","Paroisse St Jean Marie Vianney","","5.265705","-3.986318","","","0","","","0","",""
"102822-NODE/10541226949","","Pharmacie Vridi","","5.258537","-3.981624","","","0","","","0","",""
"102822-NODE/10541702883","","Pharmacie Cité Policière","","5.256904","-3.970856","","","0","","","0","",""
"102822-NODE/10541702884","","Pharmacie Vridi Village","","5.255569","-3.997176","","","0","","","0","",""
"102822-NODE/10541702885","","Cité Bernadette","","5.253479","-4.002257","","","0","","","0","",""
"102822-NODE/10541702886","","Terminus Sotra Vridi Canal","","5.253244","-4.004586","","","0","","","0","",""
"102822-NODE/10541702887","","Carrefour Ciprel","","5.260581","-4.01335","","","0","","","0","",""
"102822-NODE/10541792295","","Carrefour Foxtrot International","","5.258695","-4.01117","","","0","","","0","",""
"102822-NODE/10541792297","","CIE Vridi","","5.257731","-3.985504","","","0","","","0","",""
"102822-NODE/10541826349","","Anani - Rond-point","","5.236689","-3.873656","","","0","","","0","",""
"102822-NODE/10541826352","","Terminus Anani","","5.236795","-3.880546","","","0","","","0","",""
"102822-NODE/10541826353","","Carrefour Motar","","5.237361","-3.8843","","","0","","","0","",""
"102822-NODE/10541826354","","Carrefour Abraham","","5.237724","-3.886624","","","0","","","0","",""
"102822-NODE/10541826355","","Carrefour Chien","","5.238718","-3.893221","","","0","","","0","",""
"102822-NODE/10541826356","","Eglise Catholique","","5.240188","-3.902856","","","0","","","0","",""
"102822-NODE/10541826357","","1er Arrêt Adjoufou","","5.244557","-3.930245","","","0","","","0","",""
"102822-NODE/10541826358","","Djeddah","","5.245682","-3.937259","","","0","","","0","",""
"102822-NODE/10541826359","","ex Hôtel Vigie","","5.246247","-3.940722","","","0","","","0","",""
"102822-NODE/10541826360","","Terminus Sotra Port-Bouet Phare","","5.250885","-3.956206","","","0","","","0","",""
"102822-NODE/10541826361","","Medico Scolaire","","5.251085","-3.956721","","","0","","","0","",""
"102822-NODE/10541826362","","Pharmacie du Phare","","5.252137","-3.95889","","","0","","","0","",""
"102822-NODE/10541826363","","Marché de Nuit","","5.254261","-3.963571","","","0","","","0","",""
"102822-NODE/10541854658","","Marché de Nuit","","5.254347","-3.963567","","","0","","","0","",""
"102822-NODE/10541854659","","Pharmacie du Phare","","5.252224","-3.958895","","","0","","","0","",""
"102822-NODE/10541854660","","Centre Professionnel","","5.25178","-3.95794","","","0","","","0","",""
"102822-NODE/10541854661","","Terminus Sotra Port-Bouet Phare","","5.25104","-3.956324","","","0","","","0","",""
"102822-NODE/10541854662","","Djeddah","","5.245961","-3.937754","","","0","","","0","",""
"102822-NODE/10541854663","","1er Arrêt Adjoufou","","5.244697","-3.929652","","","0","","","0","",""
"102822-NODE/10541854664","","Terminus Gonzagueville","","5.240081","-3.900822","","","0","","","0","",""
"102822-NODE/10541854665","","Terre rouge","","5.23995","-3.899893","","","0","","","0","",""
"102822-NODE/10541854666","","Carrefour Chien","","5.238905","-3.893169","","","0","","","0","",""
"102822-NODE/10541854667","","Carrefour Motar","","5.23753","-3.883914","","","0","","","0","",""
"102822-NODE/10541854668","","Terminus Anani","","5.236885","-3.879818","","","0","","","0","",""
"102822-NODE/10541861363","","Terrain","","5.241717","-3.899654","","","0","","","0","",""
"102822-NODE/10541861364","","Carrefour Orange Money","","5.251581","-3.899705","","","0","","","0","",""
"102822-NODE/10541861365","","Carrefour Etat Rouge","","5.254016","-3.899757","","","0","","","0","",""
"102822-NODE/10541861366","","Pharmacie Chatelet","","5.255521","-3.899776","","","0","","","0","",""
"102822-NODE/10541861367","","Carrefour Boulangerie","","5.256835","-3.899795","","","0","","","0","",""
"102822-NODE/10541861368","","Maison Blanche","","5.25822","-3.899857","","","0","","","0","",""
"102822-NODE/10541861369","","Carrefour Ctop","","5.260304","-3.899866","","","0","","","0","",""
"102822-NODE/10541864310","","Carrefour Ctop","","5.260148","-3.899778","","","0","","","0","",""
"102822-NODE/10541864311","","Maison Blanche","","5.258173","-3.89974","","","0","","","0","",""
"102822-NODE/10541864312","","Carrefour Market","","5.25479","-3.899645","","","0","","","0","",""
"102822-NODE/10541864313","","Boulangerie","","5.252592","-3.89964","","","0","","","0","",""
"102822-NODE/10541864314","","Carrefour Lycée","","5.25024","-3.89961","","","0","","","0","",""
"102822-NODE/10541864315","","Marché","","5.247705","-3.899618","","","0","","","0","",""
"102822-NODE/10541864316","","Carrefour Boulangerie","","5.245725","-3.899601","","","0","","","0","",""
"102822-NODE/10541864317","","Cuvette","","5.243186","-3.899576","","","0","","","0","",""
"102822-NODE/10541868397","","Carrefour Superette","","5.263699","-3.899514","","","0","","","0","",""
"102822-NODE/10541868398","","Groupe Scolaire Nyl's","","5.264392","-3.896966","","","0","","","0","",""
"102822-NODE/10541868399","","Dépôt de Gaz","","5.267557","-3.893744","","","0","","","0","",""
"102822-NODE/10541868400","","Lavage","","5.268731","-3.892355","","","0","","","0","",""
"102822-NODE/10541868401","","Carrefour Oscars","","5.269309","-3.891258","","","0","","","0","",""
"102822-NODE/10541868402","","Poissonerie","","5.269686","-3.890563","","","0","","","0","",""
"102822-NODE/10541868403","","Ivoire Brutale","","5.270376","-3.89021","","","0","","","0","",""
"102822-NODE/10541868404","","Carrefour mon Mari m'a laissé","","5.274015","-3.889345","","","0","","","0","",""
"102822-NODE/10541882097","","Carrefour mon Mari m'a laissé","","5.274036","-3.889218","","","0","","","0","",""
"102822-NODE/10541882098","","Ivoire Brutale","","5.270353","-3.890013","","","0","","","0","",""
"102822-NODE/10541882099","","Poissonerie","","5.269564","-3.890535","","","0","","","0","",""
"102822-NODE/10541882100","","Carrefour Oscars","","5.269241","-3.891215","","","0","","","0","",""
"102822-NODE/10541882101","","Lavage","","5.26865","-3.892304","","","0","","","0","",""
"102822-NODE/10541882102","","Dépôt de Gaz","","5.26751","-3.893629","","","0","","","0","",""
"102822-NODE/10541882103","","Garage","","5.265149","-3.895545","","","0","","","0","",""
"102822-NODE/10543441381","","2 Plateaux Mobil","","5.368992","-3.998061","","","0","","","0","",""
"102822-NODE/10543441383","","Snedai","","5.377272","-3.997998","","","0","","","0","",""
"102822-NODE/10543528059","","Panneau 30","","5.359233","-3.876005","","","0","","","0","",""
"102822-NODE/10543528061","","Gare Achokoi","","5.376055","-3.835094","","","0","","","0","",""
"102822-NODE/10543528062","","Marine","","5.379644","-3.845549","","","0","","","0","",""
"102822-NODE/10543528063","","Marine","","5.379494","-3.846136","","","0","","","0","",""
"102822-NODE/10543528065","","Dernier Poteau","","5.380573","-3.854348","","","0","","","0","",""
"102822-NODE/10543528066","","Carrefour Brique","","5.378595","-3.856998","","","0","","","0","",""
"102822-NODE/10543528067","","Carrefour Brique","","5.378469","-3.857082","","","0","","","0","",""
"102822-NODE/10543528068","","Carrefour Achokoi","","5.380916","-3.860811","","","0","","","0","",""
"102822-NODE/10543528069","","Carrefour Achokoi","","5.380829","-3.860868","","","0","","","0","",""
"102822-NODE/10543528070","","Chefferie","","5.380136","-3.861582","","","0","","","0","",""
"102822-NODE/10543528071","","Chefferie","","5.38002","-3.861641","","","0","","","0","",""
"102822-NODE/10543528072","","Harmony 2e","","5.377567","-3.864054","","","0","","","0","",""
"102822-NODE/10543528073","","Harmony 2e","","5.377431","-3.864046","","","0","","","0","",""
"102822-NODE/10543528074","","Cité Harmony 1er","","5.375586","-3.865801","","","0","","","0","",""
"102822-NODE/10543528075","","Panneau 50","","5.370941","-3.869755","","","0","","","0","",""
"102822-NODE/10543528076","","Panneau 50","","5.370755","-3.869665","","","0","","","0","",""
"102822-NODE/10543528077","","Mont Carmel","","5.369457","-3.870808","","","0","","","0","",""
"102822-NODE/10543528078","","Mont Carmel","","5.369235","-3.870777","","","0","","","0","",""
"102822-NODE/10543528079","","Anader 2e Portail","","5.367136","-3.872422","","","0","","","0","",""
"102822-NODE/10543528080","","Anader 2e Portail","","5.366931","-3.872397","","","0","","","0","",""
"102822-NODE/10543528081","","Anader 1er Portail","","5.366172","-3.872958","","","0","","","0","",""
"102822-NODE/10543528082","","Anader 1er Portail","","5.366057","-3.872898","","","0","","","0","",""
"102822-NODE/10543528083","","Carrefour Residence","","5.362134","-3.874674","","","0","","","0","",""
"102822-NODE/10543528084","","Carrefour Residence","","5.361971","-3.874657","","","0","","","0","",""
"102822-NODE/10543528085","","Panneau 30","","5.359284","-3.876065","","","0","","","0","",""
"102822-NODE/10543528086","","Event Carrefour","","5.358376","-3.879247","","","0","","","0","",""
"102822-NODE/10543528087","","Event Carrefour","","5.358345","-3.879309","","","0","","","0","",""
"102822-NODE/10543528089","","Gare Coopec","","5.358167","-3.883831","","","0","","","0","",""
"102822-NODE/10543528090","","Gare Coopec","","5.358103","-3.883846","","","0","","","0","",""
"102822-NODE/10543635698","","Baside","","5.346399","-3.838046","","","0","","","0","",""
"102822-NODE/10543635699","","Trésor","","5.346519","-3.839249","","","0","","","0","",""
"102822-NODE/10543635700","","Trésor","","5.346413","-3.839484","","","0","","","0","",""
"102822-NODE/10543635701","","Cloture Tôle","","5.346627","-3.841163","","","0","","","0","",""
"102822-NODE/10543635702","","Cloture Tôle","","5.346566","-3.841815","","","0","","","0","",""
"102822-NODE/10543635703","","2e Ecole","","5.346805","-3.842892","","","0","","","0","",""
"102822-NODE/10543635704","","Cefal","","5.347065","-3.845532","","","0","","","0","",""
"102822-NODE/10543635705","","Panneau Orange","","5.347442","-3.848976","","","0","","","0","",""
"102822-NODE/10543635706","","Palais","","5.347597","-3.850951","","","0","","","0","",""
"102822-NODE/10543635707","","Palais","","5.347533","-3.851361","","","0","","","0","",""
"102822-NODE/10543635708","","Haute tension","","5.347796","-3.852545","","","0","","","0","",""
"102822-NODE/10543651509","","Maison Blanche","","5.348047","-3.854523","","","0","","","0","",""
